slug,tour,start,surface,round,winner_id,winner_name,winner_ioc,loser_id,loser_name,loser_ioc,score
2026ProstejovChallenger,atp,2026-06-01,Clay,R32,210558,Hynek Barton,CZE,105138,Roberto Bautista Agut,ESP,6-4 6-7(5) 7-5
2026ProstejovChallenger,atp,2026-06-01,Clay,R32,211617,Maxim Mrva,CZE,207494,Dalibor Svrcina,CZE,5-7 6-3 6-4
2026ProstejovChallenger,atp,2026-06-01,Clay,SF,144684,Alex Molcan,SVK,210558,Hynek Barton,CZE,6-3 6-2
2026ProstejovChallenger,atp,2026-06-01,Clay,SF,202104,Sebastian Baez,ARG,207663,Nikolas Sanchez Izquierdo,ESP,6-2 7-6(2)
2026TylerChallenger,atp,2026-06-01,Hard,F,200443,Adam Walton,AUS,210318,Andre Ilagan,USA,7-5 6-1
2026TylerChallenger,atp,2026-06-01,Hard,Q1,132052,Christian Langmo,USA,210242,Ryan Colby,USA,4-6 6-3 7-6(6)
2026TylerChallenger,atp,2026-06-01,Hard,Q1,201987,Masamichi Imamura,JPN,211727,Pavle Marinkov,AUS,6-1 6-1
2026TylerChallenger,atp,2026-06-01,Hard,Q1,207202,Karl Poling,USA,210221,Jay Dylan Hara Friend,JPN,6-7(4) 6-3 6-4
2026TylerChallenger,atp,2026-06-01,Hard,Q1,208039,Ronald Hohmann,USA,202075,Adria Soriano Barrera,COL,6-2 6-7(2) 6-3
2026TylerChallenger,atp,2026-06-01,Hard,Q1,208649,Andrew Fenty,USA,144731,Kody Pearson,AUS,6-3 6-4
2026TylerChallenger,atp,2026-06-01,Hard,Q1,209088,Quinn Vandecasteele,USA,210250,Erik Arutiunian,BLR,6-2 6-3
2026TylerChallenger,atp,2026-06-01,Hard,Q1,210044,Bruno Kuzuhara,USA,109054,Daniel Masur,GER,6-2 6-2
2026TylerChallenger,atp,2026-06-01,Hard,Q1,210077,Aidan Kim,USA,105655,Hiroki Moriya,JPN,7-6(4) 6-2
2026TylerChallenger,atp,2026-06-01,Hard,Q1,210142,Olaf Pieczkowski,POL,208143,Garrett Johns,USA,3-6 7-5 6-4
2026TylerChallenger,atp,2026-06-01,Hard,Q1,211627,Hayato Matsuoka,JPN,212542,Jerry Roddick,USA,6-4 6-1
2026TylerChallenger,atp,2026-06-01,Hard,Q1,211711,Braden Shick,USA,202297,Dan Martin,CAN,7-6(4) 4-6 6-4
2026TylerChallenger,atp,2026-06-01,Hard,Q1,212251,Daniel Milavsky,USA,213152,William Manning,USA,6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,Q2,201987,Masamichi Imamura,JPN,211627,Hayato Matsuoka,JPN,6-4 7-5
2026TylerChallenger,atp,2026-06-01,Hard,Q2,207202,Karl Poling,USA,210142,Olaf Pieczkowski,POL,6-1 2-6 6-3
2026TylerChallenger,atp,2026-06-01,Hard,Q2,208649,Andrew Fenty,USA,210044,Bruno Kuzuhara,USA,6-3 6-3
2026TylerChallenger,atp,2026-06-01,Hard,Q2,210077,Aidan Kim,USA,209088,Quinn Vandecasteele,USA,7-6(2) 6-3
2026TylerChallenger,atp,2026-06-01,Hard,Q2,211711,Braden Shick,USA,208039,Ronald Hohmann,USA,6-4 3-6 6-1
2026TylerChallenger,atp,2026-06-01,Hard,Q2,212251,Daniel Milavsky,USA,132052,Christian Langmo,USA,4-6 6-3 6-4
2026TylerChallenger,atp,2026-06-01,Hard,QF,200443,Adam Walton,AUS,209355,Timo Legout,FRA,6-2 6-2
2026TylerChallenger,atp,2026-06-01,Hard,QF,207202,Karl Poling,USA,211902,Henry Searle,GBR,7-6(2) 3-6 6-3
2026TylerChallenger,atp,2026-06-01,Hard,QF,208119,Liam Draxl,CAN,211711,Braden Shick,USA,6-2 6-3
2026TylerChallenger,atp,2026-06-01,Hard,QF,210318,Andre Ilagan,USA,202122,Yuta Shimizu,JPN,4-6 7-6(5) 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R16,200443,Adam Walton,AUS,211346,Andres Martin,USA,6-2 6-2
2026TylerChallenger,atp,2026-06-01,Hard,R16,202122,Yuta Shimizu,JPN,209326,Murphy Cassone,USA,6-7(6) 7-6(6) 7-6(3)
2026TylerChallenger,atp,2026-06-01,Hard,R16,207202,Karl Poling,USA,209080,Blaise Bicknell,JAM,7-5 7-5
2026TylerChallenger,atp,2026-06-01,Hard,R16,208119,Liam Draxl,CAN,210478,Sebastian Gorzny,USA,6-3 1-6 6-3
2026TylerChallenger,atp,2026-06-01,Hard,R16,209355,Timo Legout,FRA,213119,Landon Ardila,USA,6-1 6-0
2026TylerChallenger,atp,2026-06-01,Hard,R16,210318,Andre Ilagan,USA,210220,Edas Butvilas,LTU,6-3 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R16,211711,Braden Shick,USA,201987,Masamichi Imamura,JPN,7-5 7-6(6)
2026TylerChallenger,atp,2026-06-01,Hard,R16,211902,Henry Searle,GBR,211627,Hayato Matsuoka,JPN,6-2 6-2
2026TylerChallenger,atp,2026-06-01,Hard,R32,200443,Adam Walton,AUS,126555,Tung Lin Wu,TPE,4-6 7-6(4) 6-1
2026TylerChallenger,atp,2026-06-01,Hard,R32,201987,Masamichi Imamura,JPN,212256,Colton Smith,USA,7-5 6-3
2026TylerChallenger,atp,2026-06-01,Hard,R32,202122,Yuta Shimizu,JPN,208013,Dane Sweeny,AUS,7-5 7-5
2026TylerChallenger,atp,2026-06-01,Hard,R32,207202,Karl Poling,USA,200711,Nicolas Mejia,COL,6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R32,208119,Liam Draxl,CAN,210077,Aidan Kim,USA,6-1 6-3
2026TylerChallenger,atp,2026-06-01,Hard,R32,209080,Blaise Bicknell,JAM,208902,Johannus Monday,GBR,6-7(4) 6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R32,209326,Murphy Cassone,USA,212251,Daniel Milavsky,USA,6-4 6-1
2026TylerChallenger,atp,2026-06-01,Hard,R32,209355,Timo Legout,FRA,200748,Andres Andrade,ECU,7-5 7-5
2026TylerChallenger,atp,2026-06-01,Hard,R32,210220,Edas Butvilas,LTU,212216,Trevor Svajda,USA,7-6(1) 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R32,210318,Andre Ilagan,USA,111806,Fajing Sun,CHN,6-3 7-6(1)
2026TylerChallenger,atp,2026-06-01,Hard,R32,210478,Sebastian Gorzny,USA,208649,Andrew Fenty,USA,6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R32,211346,Andres Martin,USA,134329,Blake Ellis,AUS,7-6(5) 7-6(5)
2026TylerChallenger,atp,2026-06-01,Hard,R32,211627,Hayato Matsuoka,JPN,106071,Bernard Tomic,AUS,7-6(4) 7-6(5)
2026TylerChallenger,atp,2026-06-01,Hard,R32,211711,Braden Shick,USA,208854,Aidan Mayo,USA,6-2 2-6 6-2
2026TylerChallenger,atp,2026-06-01,Hard,R32,211902,Henry Searle,GBR,106283,Mitchell Krueger,USA,6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,R32,213119,Landon Ardila,USA,208342,Tyler Zink,USA,6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,SF,200443,Adam Walton,AUS,208119,Liam Draxl,CAN,6-4 6-4
2026TylerChallenger,atp,2026-06-01,Hard,SF,210318,Andre Ilagan,USA,207202,Karl Poling,USA,3-6 6-1 7-6(8)
2026WTABirmingham125,wta,2026-06-01,Grass,F,223253,Alexandra Eala,PHI,223360,Nikola Bartunkova,CZE,5-7 6-3 7-5
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,206124,Tereza Martincova,CZE,216253,Victoria Allen,GBR,6-1 6-4
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,211702,Nao Hibino,JPN,213734,Mariam Bolkvadze,GEO,7-6(7) 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,213873,Gabriela Andrea Knutson,CZE,259758,Anouck Vrancken Peeters,NED,4-6 6-4 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,213889,Greet Minnen,BEL,214839,Jodie Burrage,GBR,7-6(3) 6-7(6) 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,214119,Rebeka Masarova,ESP,215431,Emily Appleton,GBR,6-2 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,214149,Viktoria Hruncakova,SVK,201586,Heather Watson,GBR,3-6 6-4 7-5
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,216566,Mananchaya Sawangkaew,THA,213908,Yuriko Miyazaki,GBR,6-2 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,221909,Ashlyn Krueger,USA,263872,Hannah Klugman,GBR,6-1 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,232447,Celine Naef,SUI,203475,Carol Zhao,CAN,6-4 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,256684,Aoi Ito,JPN,221945,Amelia Rajecki,GBR,6-4 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,259685,Mingge Xu,GBR,239436,Kayla Cross,CAN,6-3 5-7 6-0
2026WTABirmingham125,wta,2026-06-01,Grass,Q1,260203,Vendula Valdmannova,CZE,259967,Sayaka Ishii,JPN,3-6 6-2 6-4
2026WTABirmingham125,wta,2026-06-01,Grass,Q2,206124,Tereza Martincova,CZE,259685,Mingge Xu,GBR,7-6(2) 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,Q2,211702,Nao Hibino,JPN,260203,Vendula Valdmannova,CZE,6-4 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,Q2,213889,Greet Minnen,BEL,214149,Viktoria Hruncakova,SVK,7-6(5) 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,Q2,214119,Rebeka Masarova,ESP,232447,Celine Naef,SUI,4-6 6-4 6-0
2026WTABirmingham125,wta,2026-06-01,Grass,Q2,216566,Mananchaya Sawangkaew,THA,256684,Aoi Ito,JPN,7-6(3) 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,Q2,221909,Ashlyn Krueger,USA,213873,Gabriela Andrea Knutson,CZE,6-4 7-6(5)
2026WTABirmingham125,wta,2026-06-01,Grass,QF,214119,Rebeka Masarova,ESP,223168,Mary Stoiana,USA,6-4 3-6 6-0
2026WTABirmingham125,wta,2026-06-01,Grass,QF,221909,Ashlyn Krueger,USA,223194,Taylah Preston,AUS,2-6 6-3 6-4
2026WTABirmingham125,wta,2026-06-01,Grass,QF,223253,Alexandra Eala,PHI,216566,Mananchaya Sawangkaew,THA,6-3 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,QF,223360,Nikola Bartunkova,CZE,261963,Mika Stojsavljevic,GBR,6-4 6-7(8) 7-6(4)
2026WTABirmingham125,wta,2026-06-01,Grass,R16,214119,Rebeka Masarova,ESP,213583,Tatjana Maria,GER,6-4 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,R16,216566,Mananchaya Sawangkaew,THA,215037,Kayla Day,USA,6-4 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,R16,221909,Ashlyn Krueger,USA,222145,Janice Tjen,INA,6-1 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,R16,223168,Mary Stoiana,USA,232447,Celine Naef,SUI,7-5 2-6 7-6(5)
2026WTABirmingham125,wta,2026-06-01,Grass,R16,223194,Taylah Preston,AUS,215042,Katie Swan,GBR,6-4 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,R16,223253,Alexandra Eala,PHI,221406,Alina Charaeva,RUS,6-2 7-5
2026WTABirmingham125,wta,2026-06-01,Grass,R16,223360,Nikola Bartunkova,CZE,213873,Gabriela Andrea Knutson,CZE,6-4 7-6(4)
2026WTABirmingham125,wta,2026-06-01,Grass,R16,261963,Mika Stojsavljevic,GBR,220722,Elvina Kalieva,USA,6-4 6-7(2) 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,R32,213583,Tatjana Maria,GER,222258,Linda Fruhvirtova,CZE,6-0 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,R32,213873,Gabriela Andrea Knutson,CZE,220466,Joanna Garland,TPE,7-6(6) 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,R32,214119,Rebeka Masarova,ESP,206124,Tereza Martincova,CZE,6-7(6) 6-1 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,R32,215037,Kayla Day,USA,243420,Hanne Vandewinkel,BEL,7-6(2) 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,R32,215042,Katie Swan,GBR,201548,Ajla Tomljanovic,AUS,7-6(4) 3-2 RET
2026WTABirmingham125,wta,2026-06-01,Grass,R32,216566,Mananchaya Sawangkaew,THA,221626,Linda Klimovicova,CZE,6-4 7-5
2026WTABirmingham125,wta,2026-06-01,Grass,R32,220722,Elvina Kalieva,USA,221883,Talia Gibson,AUS,7-5 2-6 6-4
2026WTABirmingham125,wta,2026-06-01,Grass,R32,221406,Alina Charaeva,RUS,213889,Greet Minnen,BEL,6-3 6-1
2026WTABirmingham125,wta,2026-06-01,Grass,R32,221909,Ashlyn Krueger,USA,221124,Himeno Sakatsume,JPN,6-4 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,R32,222145,Janice Tjen,INA,211702,Nao Hibino,JPN,6-4 3-6 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,R32,223168,Mary Stoiana,USA,215138,Lulu Sun,NZL,4-6 7-6(8) 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,R32,223194,Taylah Preston,AUS,260206,Alicia Dudeney,GBR,6-4 6-7(4) 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,R32,223253,Alexandra Eala,PHI,211880,Priscilla Hon,AUS,6-0 6-2
2026WTABirmingham125,wta,2026-06-01,Grass,R32,223360,Nikola Bartunkova,CZE,211279,Harriet Dart,GBR,3-6 6-3 7-5
2026WTABirmingham125,wta,2026-06-01,Grass,R32,232447,Celine Naef,SUI,213666,Maddison Inglis,AUS,6-2 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,R32,261963,Mika Stojsavljevic,GBR,263644,Emerson Jones,AUS,3-6 6-1 7-5
2026WTABirmingham125,wta,2026-06-01,Grass,SF,223253,Alexandra Eala,PHI,214119,Rebeka Masarova,ESP,6-2 4-6 6-3
2026WTABirmingham125,wta,2026-06-01,Grass,SF,223360,Nikola Bartunkova,CZE,221909,Ashlyn Krueger,USA,6-4 7-6(7)
2026WTAMakarska125,wta,2026-06-01,Clay,F,221237,Maria Timofeeva,UZB,221985,Darja Semenistaja,LAT,6-2 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,QF,204427,Sara Sorribes Tormo,ESP,223333,Noma Noha Akugue,GER,6-0 6-4
2026WTAMakarska125,wta,2026-06-01,Clay,QF,220589,Elina Avanesyan,ARM,223323,Barbora Palicova,CZE,6-0 3-6 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,QF,221237,Maria Timofeeva,UZB,236956,Yasmine Kabbaj,MAR,7-5 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,QF,221985,Darja Semenistaja,LAT,210622,Andrea Lazaro Garcia,ESP,7-6(4) 3-6 7-6(5)
2026WTAMakarska125,wta,2026-06-01,Clay,R16,204427,Sara Sorribes Tormo,ESP,236957,Lola Radivojevic,SRB,6-2 6-4
2026WTAMakarska125,wta,2026-06-01,Clay,R16,210622,Andrea Lazaro Garcia,ESP,215899,Simona Waltert,SUI,6-4 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,R16,220589,Elina Avanesyan,ARM,222966,Dominika Salkova,CZE,3-6 7-6(5) 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,R16,221237,Maria Timofeeva,UZB,214521,Lea Boskovic,CRO,6-4 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,R16,221985,Darja Semenistaja,LAT,259857,Akasha Urhobo,USA,6-4 6-4
2026WTAMakarska125,wta,2026-06-01,Clay,R16,223323,Barbora Palicova,CZE,238075,Petra Marcinko,CRO,0-6 7-6(3) 6-4
2026WTAMakarska125,wta,2026-06-01,Clay,R16,223333,Noma Noha Akugue,GER,211643,Kajsa Rinaldo Persson,SWE,6-2 7-5
2026WTAMakarska125,wta,2026-06-01,Clay,R16,236956,Yasmine Kabbaj,MAR,233741,Maya Joint,AUS,6-3 6-4
2026WTAMakarska125,wta,2026-06-01,Clay,R32,204427,Sara Sorribes Tormo,ESP,223286,Victoria Jimenez Kasintseva,AND,6-1 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,R32,210622,Andrea Lazaro Garcia,ESP,266671,Laura Samson,CZE,6-4 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,R32,211643,Kajsa Rinaldo Persson,SWE,206417,Leolia Jeanjean,FRA,6-1 4-6 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,R32,214521,Lea Boskovic,CRO,221905,Robin Montgomery,USA,3-6 7-5 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,R32,215899,Simona Waltert,SUI,267439,Teodora Kostovic,SRB,6-0 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,R32,220589,Elina Avanesyan,ARM,214461,Tamara Zidansek,SLO,7-5 4-6 6-3
2026WTAMakarska125,wta,2026-06-01,Clay,R32,221237,Maria Timofeeva,UZB,222965,Erika Andreeva,RUS,6-3 6-2
2026WTAMakarska125,wta,2026-06-01,Clay,R32,221985,Darja Semenistaja,LAT,211329,Tena Lukas,CRO,6-3 5-7 7-6(5)
2026WTAMakarska125,wta,2026-06-01,Clay,R32,222966,Dominika Salkova,CZE,211951,Ana Konjuh,CRO,6-3 6-2
2026WTAMakarska125,wta,2026-06-01,Clay,R32,223323,Barbora Palicova,CZE,239156,Lucija Ciric Bagaric,CRO,6-2 6-4
2026WTAMakarska125,wta,2026-06-01,Clay,R32,223333,Noma Noha Akugue,GER,214480,Miriam Bianca Bulgaru,ROU,7-6(3) 7-5
2026WTAMakarska125,wta,2026-06-01,Clay,R32,233741,Maya Joint,AUS,203514,Katarzyna Kawa,POL,7-5 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,R32,236956,Yasmine Kabbaj,MAR,222980,Lucie Havlickova,CZE,7-6(5) 7-5
2026WTAMakarska125,wta,2026-06-01,Clay,R32,236957,Lola Radivojevic,SRB,239392,Mia Ristic,SRB,7-6(4) 0-6 7-5
2026WTAMakarska125,wta,2026-06-01,Clay,R32,238075,Petra Marcinko,CRO,216385,Caijsa Wilda Hennemann,SWE,6-1 6-0
2026WTAMakarska125,wta,2026-06-01,Clay,R32,259857,Akasha Urhobo,USA,211685,Rebecca Sramkova,SVK,3-6 6-3 6-1
2026WTAMakarska125,wta,2026-06-01,Clay,SF,221237,Maria Timofeeva,UZB,204427,Sara Sorribes Tormo,ESP,6-2 7-5
2026WTAMakarska125,wta,2026-06-01,Clay,SF,221985,Darja Semenistaja,LAT,220589,Elina Avanesyan,ARM,6-1 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,F,106121,Taro Daniel,JPN,207686,Alexander Shevchenko,KAZ,3-6 6-0 7-6(2)
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,105413,Andrej Martin,SVK,207415,Daniel Michalski,POL,6-3 3-6 7-6(8)
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,106121,Taro Daniel,JPN,210159,Tomas Lanik,SVK,6-4 7-5
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,106220,Dimitar Kuzmanov,BUL,134068,Vadym Ursu,UKR,4-6 6-2 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,200374,Nicolas Alvarez Varona,ESP,209984,Milos Karol,SVK,6-7(2) 6-4 7-6(7)
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,207231,Mathys Erhard,FRA,209403,Faris Zakaryia,EGY,6-2 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,207527,Buvaysar Gadamauri,BEL,210054,Matthew William Donald,CZE,7-6(5) 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,207704,Alex Marti Pujolras,ESP,133975,Benjamin Hassan,LBN,7-6(4) 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,209322,Martin Krumich,CZE,126340,Viktor Durasovic,NOR,6-4 7-6(1)
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,209903,Lukas Neumayer,AUT,211756,Michal Krajci,SVK,7-5 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,Q1,210558,Hynek Barton,CZE,210285,Sebastian Sorger,AUT,6-3 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,Q2,105413,Andrej Martin,SVK,207704,Alex Marti Pujolras,ESP,6-3 4-6 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,Q2,106121,Taro Daniel,JPN,209903,Lukas Neumayer,AUT,6-4 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,Q2,207527,Buvaysar Gadamauri,BEL,106220,Dimitar Kuzmanov,BUL,3-6 6-4 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,Q2,209322,Martin Krumich,CZE,207231,Mathys Erhard,FRA,3-6 6-2 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,Q2,209406,Abedallah Shelbayh,JOR,117361,Akira Santillan,AUS,7-6(0) 2-6 6-0
2026BratislavaChallenger,atp,2026-06-08,Clay,Q2,210558,Hynek Barton,CZE,200374,Nicolas Alvarez Varona,ESP,4-3 RET
2026BratislavaChallenger,atp,2026-06-08,Clay,QF,106121,Taro Daniel,JPN,200436,Zsombor Piros,HUN,6-3 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,QF,126964,Vitaliy Sachko,UKR,210557,Petr Brunclik,CZE,3-6 6-3 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,QF,207686,Alexander Shevchenko,KAZ,211617,Maxim Mrva,CZE,7-6(9) 6-0
2026BratislavaChallenger,atp,2026-06-08,Clay,QF,210748,Federico Cina,ITA,144645,Zdenek Kolar,CZE,4-6 6-4 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,106121,Taro Daniel,JPN,207182,Emilio Nava,USA,6-1 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,126964,Vitaliy Sachko,UKR,106423,Thanasi Kokkinakis,AUS,5-2 RET
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,144645,Zdenek Kolar,CZE,209931,Lukas Pokorny,SVK,6-4 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,200436,Zsombor Piros,HUN,206307,Joao Lucas Reis Da Silva,BRA,6-2 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,207686,Alexander Shevchenko,KAZ,210558,Hynek Barton,CZE,4-6 6-3 7-5
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,210557,Petr Brunclik,CZE,105413,Andrej Martin,SVK,6-4 7-6(5)
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,210748,Federico Cina,ITA,123828,Jan Choinski,GBR,6-1 7-5
2026BratislavaChallenger,atp,2026-06-08,Clay,R16,211617,Maxim Mrva,CZE,202358,Chun Hsin Tseng,TPE,6-3 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,105413,Andrej Martin,SVK,211500,Tiago Pereira,POR,5-7 6-3 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,106121,Taro Daniel,JPN,207608,Timofey Skatov,KAZ,6-3 6-3
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,106423,Thanasi Kokkinakis,AUS,144642,Tomas Barrios Vera,CHI,6-4 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,123828,Jan Choinski,GBR,105613,Norbert Gombos,SVK,6-3 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,126964,Vitaliy Sachko,UKR,133297,Yosuke Watanuki,JPN,6-2 7-6(4)
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,144645,Zdenek Kolar,CZE,105359,Jason Jung,TPE,6-3 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,200436,Zsombor Piros,HUN,117361,Akira Santillan,AUS,7-6(5) 7-5
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,202358,Chun Hsin Tseng,TPE,106220,Dimitar Kuzmanov,BUL,7-6(8) 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,206307,Joao Lucas Reis Da Silva,BRA,200574,Alexander Donski,BUL,6-2 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,207182,Emilio Nava,USA,208046,Pedro Boscardin Dias,BRA,7-5 3-6 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,207686,Alexander Shevchenko,KAZ,202262,Filip Cristian Jianu,ROU,6-4 3-0 RET
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,209931,Lukas Pokorny,SVK,209875,Alex Barrena,ARG,6-1 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,210557,Petr Brunclik,CZE,209406,Abedallah Shelbayh,JOR,7-6(2) 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,210558,Hynek Barton,CZE,207527,Buvaysar Gadamauri,BEL,4-6 7-6(2) 6-1
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,210748,Federico Cina,ITA,209916,Marko Topo,GER,6-3 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,R32,211617,Maxim Mrva,CZE,209322,Martin Krumich,CZE,7-6(3) 6-4
2026BratislavaChallenger,atp,2026-06-08,Clay,SF,106121,Taro Daniel,JPN,210748,Federico Cina,ITA,7-6(6) 0-6 6-2
2026BratislavaChallenger,atp,2026-06-08,Clay,SF,207686,Alexander Shevchenko,KAZ,126964,Vitaliy Sachko,UKR,6-4 6-3
2026CattolicaChallenger,atp,2026-06-08,Clay,F,207411,Jesper De Jong,NED,106148,Roberto Carballes Baena,ESP,6-3 6-2
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,101495,Miguel Tobon,COL,209302,Peter Fajta,HUN,6-3 0-0 RET
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,202199,Carlos Sanchez Jover,ESP,210498,Gerard Campana Lee,KOR,6-3 5-7 6-3
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,207601,Manuel Mazza,ITA,212077,Lorenzo Carboni,ITA,6-7(4) 6-0 3-1 RET
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,208189,Gianmarco Ferrari,ITA,208152,Gabriele Bosio,ITA,7-5 6-0
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,209318,Petr Nesterov,BUL,213356,Michele Mecarelli,ITA,6-4 6-2
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,209506,Francesco Forti,ITA,209337,Luca Castagnola,ITA,4-6 6-4 6-2
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,210129,Samuele Pieri,ITA,132831,Giovanni Oradini,ITA,1-6 7-6(7) 6-4
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,211636,Lucio Ratti,ARG,212210,Filippo Mazzola,ITA,6-0 6-2
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,212090,Sergio Callejon Hernando,ESP,202089,Aleksandr Braynin,UKR,6-2 2-6 6-3
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,212241,Carlo Alberto Caniato,ITA,208153,Giuseppe La Vela,ITA,6-0 6-0
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,212305,Juan Cruz Martin Manzano,ITA,209164,Lorenzo Rottoli,ITA,7-5 6-2
2026CattolicaChallenger,atp,2026-06-08,Clay,Q1,212913,Pietro Ricci,ITA,131951,Daniel Cukierman,ISR,6-3 4-6 6-4
2026CattolicaChallenger,atp,2026-06-08,Clay,Q2,101495,Miguel Tobon,COL,212913,Pietro Ricci,ITA,WO
